Time_Date,DTU_to_Infosys,Infosys_to_RG,RG_to_DTU,TCF_DTI,TCF_IRG,TCF_RGD
2019-09-16 02:40:00,15311.966999999999,1035.6815,15862.72,0.04002953033292054,0.38065672770823433,0.305121714105755
2019-09-16 02:50:00,15305.207,1035.5609,15849.703000000001,0.03588793177390374,0.38002390253106966,0.2946372981667381
2019-09-16 03:00:00,15305.841,1035.1572,15850.669,0.03627635980443884,0.37790556485261745,0.29541535346343295
2019-09-16 03:10:00,15305.358999999999,1033.0885,15839.783000000001,0.03598105647522968,0.36705046166853067,0.28664733073068804
2019-09-16 03:20:00,15303.542,1031.5055,15825.198,0.034867848696867015,0.3587439753049158,0.2748999844550028
2019-09-16 03:30:00,15301.695,1031.2626,15818.597,0.033736261043242045,0.3574694045293494,0.26958327326091297
2019-09-16 03:40:00,15301.785,1030.5575,15816.419,0.033791400669027874,0.35376952863864464,0.2678290243621513
2019-09-16 03:50:00,15301.427,1029.1447,15808.211000000001,0.03357206749090227,0.3463561338600514,0.26121797066103347
2019-09-16 04:00:00,15300.732,1028.2383,15799.934,0.03314626704733479,0.3415999751487559,0.2545513415815777
2019-09-16 04:10:00,15300.218,1027.9056,15796.046999999999,0.032831358517847825,0.33985419623961255,0.2514205952686814
2019-09-16 04:20:00,15300.191,1027.2167,15793.177,0.03281481663011208,0.3362393267159898,0.24910898170603465
2019-09-16 04:30:00,15300.01,1026.2910000000002,15787.633999999998,0.03270392471603156,0.33138189498712306,0.24464442631308736
2019-09-16 04:40:00,15299.765,1025.7264,15782.912,0.03255382240139212,0.3284192656751218,0.24084113737830792
2019-09-16 04:50:00,15299.613000000001,1025.3771,15780.34,0.032460697700066175,0.3265863814762518,0.2387695450148481
2019-09-16 05:00:00,15299.582,1024.8154,15777.808,0.032441705162295005,0.32363896935342046,0.23673017026201817
